Tipo,Texto,Chave
Relacionado,Esse cara é um perturbado kkkkkkkkk,141
Relacionado,Nenhuma arma também.,141
Relacionado,"Não, ele é cego? Cínico!",141
Relacionado,"Bom, o Satan nunca vai ver peças abençoadas!!!",141
Relacionado,Não sumiram com as ibagens e sobraram só algumas?,141
Relacionado,"Se nenhum batom foi visto, ela escreveu a frase com água então",141
Relacionado,O que não foram vistos foram as armas dessa dita organização criminosa armada e as imagens que o Dino enfiou no borga.,141
Relacionado,Canalha,141
Relacionado,Cadê as imagens? Pq apagaram tudo?,141
Relacionado,Ué se não existe batom como a Débora está sendo condenada?,141
Relacionado,"E nenhuma Débora é vista, logo...",141
Relacionado,Gdaiada peguem a bíblia e o batom e enfiem no nariz de vcs. Aqui vcs nunca mais vão tentar dar golpe. Nunca mais.,141
Relacionado,"Pior cego é aquele que não quer enxergar. Ou faz de conta que não viu.

""Há duas coisas que o Senhor Deus detesta: que o INOCENTE seja condenado e que o CULPADO seja declarado inocente"".

Provérbios 17, 15",141
Relacionado,Psicopata.,141
Relacionado,"Chegou a hora de colocar certas pessoas no seu devido lugar, antes que nosso país vire uma ditadura velada",141
Relacionado,Mas tinha .já que a Débora escreveu perdeu mané,141
Relacionado,As imagens veladas onde estão????????,141
Relacionado,"Video editado, sem nexo ou vínculo causal com os acusados arrestados, é vergonhoso, desrespeitou o rito processual",141
Relacionado,"Vimos estilingue? Vimos bolinha de gude? Cano??? Bandeira??
Nossa que violento É constrangedor ver o circo.",141
Relacionado,"Esse Cabeça de Ovo é um debochado. Ele não viu bíblia e nem batom, agora pergunto: quantos fuzis e canhões foram computados pelo Ditador do Brasil no terrível golpe de Estado fruto da criatividade desse MALgistrado.",141
Relacionado,Bolsonaristas piram,141
Relacionado,"Ora ora, parece que os bolsonaristas estão descobrindo que o Brasil não é várzea, e que a lei não é adereço. Sentirão o peso da lei e da Justiça. Uma pena que basta mais que uns anos de cadeia para fazer essa gente voltar à realidade, após a lavagem cerebral que sofreram.",141
Relacionado,Talvez estivesse no rabo do Alexandre,141
Relacionado,"A @CNNBrasil a putinha do sistema sem credibilidade, sem audiência e sem respeito do povo só recebendo gana do povo para se oferecer de forma promíscua para o sistema!!!",141
Relacionado,também não vimos nenhum fuzil e nenhum tanque de guerra.,141
Relacionado,Dá um nojo deste momento...,141
Relacionado,Ah claro! “Perdeu Mané” foi escrito com bosta.,141
Relacionado,"Kkkkkkkkkkk

Até a imagem que tem , ele quer falar que não tem!

Imagina as que tinham então né , e que sumiram?",141
Relacionado,"Não se viu tb a segurança no local.  Os otários caíram numa armadilha do governo anterior e o atual.  O "" golpe "" foi tão bom que até o ministro da justiça virou ministro do STF.",141
Relacionado,"Exato. A cabeleireira Débora escreveu "" Perdeu Mané "", na estátua do STF, com uma Ak-47.",141
Relacionado,Quantas armas foram aprendidas?,141
Relacionado,"Nem armas, nem tentativa de golpe, nem abolição violenta do Estado de direito, nada disso é visto",141
Relacionado,Deus vai dar a lição a esse demônio logo logo .,141
Relacionado,Perguntar não ofende: por que a famosa apresentação do @deltanmd em power point foi detonada e um Ministro pode?,141
Relacionado,Q sujeito canalha!,141
Relacionado,Nem armas!,141
Principal,"Moraes manda caso contra Kassab de volta ao STF e Bolsonaro fala em ""arma política""",142
Relacionado,Don Corleoni,142
Relacionado,@Maubmarcon  @nikolas_dm  @lpbragancabr  @luislacombereal  @oiluiz  @Biakicis  @DelegadoZucco  @paulobilynskyj1  @DelegadoCaveira  @revistaoeste  @marco,142
Relacionado,Essa é a Carta na Manga?,142
Relacionado,"Que cara bandido, ele perseguem todos os políticos, a maioria tem rabo preso.",142
Relacionado,"O imperador absoluto e
Totalitário fazendo o mundo girar sob a sua vontade. Thanos o destruidor das instituições.",142
Principal,"Lula diz que Bolsonaro ""sabe que fez as bobagens que está sendo acusado""",143
Relacionado,O Lula sabe que isso não é verdade...,143
Relacionado,“O roto falando do esfarrapado?”,143
Relacionado,Bebeu de novo,143
Relacionado,"Quais???? Pois só falam e depois pedem pra bolsonaro provar algo que eles deveriam ter provas MAS só tem narrativas certas.....quem acreditar em golpe de baton ,sem armas e sem exército aonde o próprio traiu o povo e prendeu pessoas inclusive nos quartéis que não estavam no",143
Relacionado,"Claro que sabe, só não assume..........como nunca assumiu absolutamente nada.",143
Relacionado,"E você, Lula?",143
Relacionado,"Se as bobagens que Bolsonaro fez , o Lula tivesse feito, o Brasil já estaria entre as cinco maiores potências do mundo. 
Mensalão, Petróleo ... Foi no governo Lula/Dilma. Só pra lembrar.  #BolsonaroPresidente2026",143
Relacionado,Lula sabe do dinheiro que ele roubou dos brasileiros,143
Relacionado,"Ladravaz iMundo.  Lula bilontra sempre foi um lixo de ser humano.  Pessoa menor, pífio.",143
Relacionado,"Esse véiiii não se olha no espelho, um corrupto com centenas de provas.",143
Relacionado,"Lula também sabe que fez as corrupções de que é acusado. Ao contrário de Lula, Bolsonaro é vítima do sistema que beneficiou o maior corrupto da história.",143
Relacionado,"Ele diz tenho medo do trump ""me ajudem""",143
Relacionado,Shitzu também sabe???,143
Relacionado,De bobagem ele entende. Um lampejo d lucidez na senilidade,143
Relacionado,E sabe mesmo.,143
Relacionado,"Lógico que sabe, sempre soube de tudo. Sempre disse que absolutamente TUDO no desgoverno dele, passava pelas suas mãos sujas.",143
Relacionado,A @CNNBrasil também sabe de tudinho.,143
Relacionado,Estou dividida agora porque não acredito em nada que o 9 dedos diz.,143
Relacionado,"Lula falando de ""bobagens"" ao vivo da cena do crime.  

Seria cómico se não fosse trágico.",143
Relacionado,"""Quando um comunista acusa seus inimigos de algum crime, investigue e acabará descobrindo, em noventa e nove por cento dos casos, que quem cometeu o crime foi ele mesmo."" Carvalho, Olavo 
""Temos orgulho de sermos chamados de comunistas"".
- Lula da Silva",143
Relacionado,"Quando é que vocês vão aprender, porra? Todo comunista é um canalha. Sem exceções.",143
Relacionado,Óbvio que sabe! Todos sabem!!! Os que defendem tb!!!,143
Relacionado,"Todos sabemos de tudo!!! 
As verdades são evidentes!!!",143
Relacionado,Ai que preguiça desse senhor!,143
Relacionado,"Lulaaaa.

Are go",143
Relacionado,E nós sabemos o que Lula fez no passado bem recente e teve sua condenação por corrupção e lavagem de dinheiro anulada pelos amigos do STF.,143
Relacionado,Onde estão as provas?,143
Relacionado,Triplex oi cep?,143
Relacionado,"É muita arrogância desse vigarista pilantra que não foi inocentado de nada, a verdade sobre a ""descondenação"" dele   e como foi colocado na presidencia virá a tona e esse traste não vai ter pra onde correr",143
Relacionado,"E o povo sabe disso crimes que ele cometeu, e tudo bem!!",143
Relacionado,"Importunou baleia, recebeu jóias de presente, falou com embaixadores, etc.",143
Relacionado,"Esse só sabe falar do presidente Bolsonaro.
Vai cuidar do que lhe diz respeito.",143
Relacionado,Para ele ter afirmado é porque é mentira. Lula é o filho da maldade. Uma alma sebosa que irá queimar no inferno.,143
Relacionado,"Mas é LÓÓÓGICO que sabe, mas como todo marginal age, assim ele está fazendo, ou seja, se fazendo de VÍTIMA.
É um cara tão desprezível que dá um nó no estômago só de olhar pra cara desse Bolsonaro.
Fez porra nenhuma quando era presidente a não ser MOTOCIATAS com seguidores imbecis",143
Relacionado,Disse o cachaceiro ladrão descondenado,143
Relacionado,"E é a pura verdade, o inelegível está pedindo anistia porque sabe que é culpado.",143
Relacionado,E o Cachaceiro sabe muito bem que isso é mentira!,143
Relacionado,O Lula sabe que fez bobagem e por isso foi preso e por continuar fazendo besteira sabe que pode voltar para a jaula.,143
Relacionado,Qual seu plano de governo? Falar do @jairbolsonaro !,143
Relacionado,Assim como as que Lula foi condenado.,143
Relacionado,E Lule? Sabe do que fez nos anos passados?,143
Relacionado,Vc sabe que e dono do triplex,143
Relacionado,Mais o Lula esconde o que ele fez né,143
Relacionado,Agora é bobagens? Deixou de ser gópi???,143
Relacionado,Mas Lula nunca sabe de nada.,143
Relacionado,SEM ANISTIA PARA GOLPISTAS,143
Relacionado,E Lula sabe das bobagens que…,143
Relacionado,Que bom é pena que nine não sabe o que fez para a nação inteira,143
Relacionado,O satanine está mais preocupado com o Bolsonaro do que em governar o país.,143
Relacionado,ele não pensa em outra coisa? É pq não tem nada de bom pra falar da gestão temerária dele e do seu bando. Esse é um corrupt0 condenado em 3 instâncias querendo medir Bolsonaro com sua régua podre,143
Relacionado,Vindo do maior ladrao solto,143
Relacionado,Esse ladrão não vive sem Bolsonaro incrível se acabar Bolsonaro ele morre,143
Relacionado,"Não só Bolsonaro, como o Brasil inteiro, inclusive a imprensa né @CNNBrasil também sabe os crimes cometidos por ele. #Semanistiaparagolpistas",143
Relacionado,Nós sabemos quem armou o falso golpe,143
Relacionado,"Essa Bia Kicis não tem papa na língua, só fala a verdade, não é mesmo, cnn?",143
Relacionado,"B R A S I L @CNNBrasil @CNNBrasil - a porcaria - @luisamartins @luisamartins - blogueira gordinha -

PARABÉNS   ",143
Principal,"Jair Bolsonaro é a principal liderança política do Brasil, e assim seguirá. Sabemos que esse não é o primeiro e não será o último desafio a ser enfrentado, mas sabemos também que a verdade prevalecerá e sua inocência será comprovada. Estou certo de que @jairbolsonaro conduzirá esse processo com a coragem que sempre motivou todos ao seu redor. Siga contando comigo e com os milhões de brasileiros que estão ao seu lado.",144
Relacionado,"Ué, está sendo perseguido por ""grandes juristas"" em uma ""democracia pujante"" a quem nós devemos ""agradecer"". O tipo de gente que você chama para jantar na sua casa. Ou não?",144
Relacionado,"1) Ele não é liderança política; é réu e será condenado por tentativa de golpe;

2) Deve ser muito difícil ser você, ou seja, não ter existência própria, precisar de outra pessoa para poder existir.",144
Relacionado,Lula se tornou réu em 3 semanas ; Jair se tornou em 5 meses ; Vale lembrar q o voto Minerva q negou habeas corpus ao Lula foi do Alexandre de Morais !!! Brasileiro tem memória muito curta,144
Relacionado,"O que esse Tarcísio e seu secretino da educação fazem com a educação de São Paulo é um escárnio, pena a educação não angariar voto nem decidir eleição, pois esse aí não seria eleito nem como síndico mais se os profissionais da educação fossem levados a sério",144
Relacionado,"Ah Tarcísio!!!!

Estava indo tão bem, mas esse papel de puxa saco de Bolsonaro não lhe cai bem.

Você é o governador do estado mais importante do país, ver sua atitude tão subserviente é decepcionante",144
Relacionado,Zero de seriedade. Ainda bem que não é do meu Estado.  Vergonha alheia demais.,144
Relacionado,"O preço que se paga pelas alianças, hein Tarcísio 
Impossível te vender como moderado, par de jarros",144
Relacionado,Esperamos que vá para a Papuda.,144
Relacionado,E ele é meu ÚNICO  candidato a Presidência da República em quem eu vou votar em 2026. Avisa o Kassab.,144
Relacionado,"Você é mais inteligente @tarcisiogdf . Se de fato temer a Deus, você sabe qual é a verdade. Mas aparentemente não quer enxergar. Se realmente quiser ficar na história do Brasil como um verdadeiro estadista, terá que se afastar destes que apoia hoje e traçar seu próprio caminho.",144
Relacionado,Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,144
Relacionado,Bolsonaro tornar-se-á mais poderoso do que eles jamais imaginaram.,144
Relacionado,Vai ser liderança na Papuda agora,144
Relacionado,"Não sabia!
Imaginei que seria LULA, mas se pra você é, então deve ser o próximo substituto do GENOCIDA.
Deve estar exultante de alegria, isso sim. Sabendo que o LADRÃO de JÓIAS não pode concorrer...mas o Brasil não é São Paulo...",144
Relacionado,Isentão o povo nunca esquece...,144
Relacionado,"""A principal liderança política do Brasil"". Essa é a fala de um moderado? Não, essa é a fala de um extremista autoritário que quer aniquilar os outros campos políticos, exatamente como B0LSONARO PRESO fazia.",144
Relacionado,"Você é uma piada, Tarcísio kkkkkk",144
Relacionado,Acho que você quis dizer 'principal liderança do mau-caratismo do Brasil'.,144
Relacionado,"Parabéns @tarcisiogdf pela sua lealdade, algo raro no meio político. Fez a escolha certa,Bolsonaro tem o que nenhum político tem : o povo a seu lado.",144
Relacionado,"Verdade, a principal liderança política, sendo réu!... "" A papuda lhe espera""",144
Relacionado,"SEM ANISTIA !
LULA 2026 !!!",144
Relacionado,TAMO JUNTO,144
Relacionado,É verdade esse bilete BOLSONARO NA CADEIA SEM ANISTIA JÁ,144
Relacionado,Então é sinal q vc não serve. Melhor nem pensar na possibilidade,144
Relacionado,A única coisa que ele conduzira é o bandeco no refeitório da papuda. Mas fica tranquilo que ele ainda terá acesso a visita íntima para vcs terem seus momentos juntos.,144
Relacionado,"O que nos surprende é a sinergia gerada entre vocês,todos torcemos pela nossa agenda 2030,para a qual nosso deus te forja.Bolsonaro e Tarcísio significa a sinergia do pavor para o dragão e todos os seus braços metásticos.A cisão entre vocês,é a última ferramenta usada",144
Relacionado,"Não cansa de passar vergonha, né, governador? Que papelão!",144
Relacionado,"Tarcísio, se distancia do Bolsonaro, por favor, isso vai te prejudicar, quero você com pelo menos 70% dos votos pra fazer o povo falar que tu é o melhor governador. Estou adorando o seu trabalho, vejo sempre o que você faz pelo estado, mas só sai de perto do Bolsonaro.",144
Relacionado,Uma no cravo outro na ferradura,144
Relacionado,Kkkkkkkkkkkk,144
Relacionado,"Aham, tanto q foi reeleito, né?",144
Relacionado,Que ele pague por tudo. Principalmente pela negligência na pandemia.,144
