Tipo,Texto,Chave
Relacionado,CHORÃO DO KRLH,33
Relacionado,Parabens @CBF_Futebol dia após dia vocês conseguem piorar mais,33
Relacionado,Chora muito literalmente a arbitragem roubou para eles o jogo inteiro o filha da puta do juiz anulou DOIS GOLS nossos e ele ainda quer falar que juiz ajudou agente mds kkkkkkkkkkkkkkkk chora para um caralho msm,33
Relacionado,"A verdade é que hoje a gente precisa torcer pro juíz roubar a favor do nosso time. Dane - se a moral, futebol brasileiro virou essa merda. Toda rodada um time é favorecido e outro prejudicado",33
Relacionado,Chama Vitão,33
Relacionado,Chora arrombado do caralho,33
Relacionado,TAVA DORMINDO NO JOGO SEU NOCEGO CHUPINGOLA DO CARALHO CHUPA VAI CORINTHIANS SEU VIADO,33
Relacionado,"Pena que nossa diretoria, invés de trabalhar, prefere fazer merda... Vitão foi mal carácter, e infelizmente vai ficar por isso mesmo.",33
Relacionado,"“ain era pra ser 6 a 2 pq anularam 2”

Esses 2 gols foram muito bem anulados, bando de infeliz.",33
Relacionado,A forte entrevista do jogador do Inter.,33
Relacionado,"Quando for o time de vcs no lugar do Corinthians com essa arbitragem podre anulando dois gols por causa do var porque o desgracado não consegue marcar uma falta na frente dele, eu vou querer que vocês se foda, Pimenta no dos outros é refresco não adianta chorar quando for cm vcs",33
Relacionado,"Esses microbios gaucho forçam em querer ser nossos rivais chega a ser patético de tão engraçado.. 2005 2009 e 2020 ainda fazem sangrar muito..

Até hoje nunca ganhou um campeonato nos pontos corridos..rsrs",33
Relacionado,"Time do Inter toda vida que perde pro Corinthians fica nesse choro absurdo, incrível. 
2005
2009
2020 ( Vice do Brasileiro)
Hoje. NÃO SOMOS RIVAIS CHOLORADOS , ÓDIO DE UM LADO SÓ.",33
Relacionado,Corinthiano é tudo merda igual o time deles! Bando de ladrão! Torcida e time imundo!,33
Relacionado,"RESUMO MAL FEITO DE 
CORINTHIANS X INTERNATIONAL #VaiCorinthians #VaiCorinthians  #Brasileirão2025 #Brasileirão2025  #SCCPxINT #SCCPxINT  #Corinthians #Corinthians  #CORxINT #CORxINT ",33
Relacionado,Esses dois aqui também ficaram na bronca,33
Relacionado,Jogador do @SCInternacional reclama do árbitro ter anulado apenas 2 gols legais do @Corinthians . Ele queria que fossem anulados os 6. #poenodvd,33
Relacionado,"Não condiz, Não teve nenhum lance a favor do Corinthians. Para mim os dois gols anulados foram duvidosos, eu não anularia, e os lances que o Inter reclama, não foram nada",33
Relacionado,"bota a pica do yuri na boca q para de chorar, põe no DVD",33
Relacionado,ingratidão é foda. se não fosse o juiz era 6x2.,33
Relacionado,"Estamos contigo, Vitão",33
Relacionado,"É pra apanhar calada piranha
Putinha",33
Relacionado,"Vitória do Corinthians extremamente justa.

Não foi pênalti no Wesley.

Gol anulado em lance do Matheuzinho foi ok.

Gol anulado do Memphis foi erro.

Foi pênalti no Bidu.

Dar cartão amarelo pra jogador que tira camisa após o gol é regra feita por quem não gosta de futebol.",33
Relacionado,"a vsf né, cria vergonha na cara gente, varia o discursinho muleta de derrota um pouco pô, sempre esse msm choro td vez q perde pro Corinthians kkkkkk prr era pra terem TOMADO DE 6 e ainda não reclamando crlh",33
Relacionado,Tem como explicar pq a transmissão de vocês não mostrou o pênalti não dado no Wesley e também pq o narrador não narra gol do inter de uma forma no mínimo digna?,33
Relacionado,@gavioesoficial o clube tem que tomar alguma atitude em cima dessas palavras. Não pode dizer algo assim sem provas. @10neto  @Ronaldo601  @MACEDO88FUTSHOW  @marcobellojr  @_andrewsousa  @chicogarciaa  @Corinthians,33
Relacionado,"Uma transmissão de identificados é menos patética do que a que do jogo de hoje. Galvão se negou a narrar o primeiro gol do Inter, e o segundo fez de má vontade. Não vou nem comentar sobre a postura dos comentaristas.",33
Relacionado,"Põe mais essa no DVD, chorão do carai0!

Se teve um time prejudicado, fomos nós.",33
Relacionado,#PoeNoDVD,33
Relacionado,"#NeverGrave A roguelite Metroidvania with endless adventure! Explore, fight, and break the curse! #NeverGrave on Wishlist  https:// tm_source=twitter&utm_medium=social-network&utm_campaign=--adtier2&twclid=21yabrfe452vod18d9ox7lwt40 …",33
Relacionado,Não teve hat-trick de pênalti pro Alan Patrick,33
Relacionado,põe no dvd,33
Relacionado,"Chutou a bola primeiro, como vai recolher o pé na velocidade da luz",33
Relacionado,Aposenta esse asno do Galvão Bueno.,33
Relacionado,ta em choro,33
Relacionado,"Parabéns Vitão, falou tudo está coberto de razão. Parabéns Lixo de campeonato.",33
Relacionado,Obrigado por representar a torcida. Corinthians é o time mais nojento que existe.,33
Relacionado,chora fdp,33
Relacionado,"Alguém pode me marcar na entrevista dele, dando solidariedade contra o Grêmio, naquele pênalti não dado?

Pelo visto, Vitão luta pelo bom futebol, então COM CERTEZA deve ter falando sobre aquele lance.... porém não acho aqui",33
Relacionado,@CBF_Futebol é uma vergonha,33
Relacionado,ENGOLE O MEU E CALA BOCA CHOROLADO KKKKKKKKKKKKKKKKKKKK,33
Relacionado,Aproveita e põe no DVD,33
Relacionado,Narração de merda do Galvão Bueno e jogador chorão do Inter é foda viu !!!!,33
Relacionado,Cria vergonha na cara chorão de merda,33
Relacionado,Inter não tem moral nenhuma pra reclamar,33
Relacionado,6x2 o placar correto e põe no DVD,33
Relacionado,"No 11x11 Corinthians foi superior 
60% Posse de Bola
2 gols feitos ( 1 anulado )
9 Chutes 
285 Passes trocados

No 11x10 MUITO SUPERIOR 
71% Posse
4 Gols Feitos ( 1 anulado )
1 penalti sofrido
13 Chutes
284 Passes trocados

Sim Vitão, foi o juiz e não o Inter KKKKKKKK",33
Relacionado,Critério,33
Relacionado,"Sou isento. Vi o jogo quase todo.
2 gols anulados. Corretamente, entradas duras no jogador antes de tocar na bola. Paciência.
Pênalti no Wesley, nada. Colocou o bracinho e caiu junto. 
Pênalti do Corinthians, só no Brasil. Na Europa passa batido.  
Roger gênio .. só no BR também.",33
Relacionado,Tive que assistir o jogo com o delay do rádio pq não dá pra aguentar ouvir o Galvão Bueno narrando um jogo. Tá explicado pq foi dispensado pela Globo! Quando vão respeitar os assinantes??,33
Relacionado,Deveriam ter vergonha na cara Corinthians teve que fazer 6 gols pra valer 4... E os caras ainda querem reclamar.,33
Relacionado,"Avisa ele que acabou o gauchão,são meros coadjuvantes,nas alem disso.",33
Relacionado,Atenção @CBF_Futebol isso é passível de punição,33
Relacionado,Falou a verdade!,33
Relacionado,"Esse é um merda e mal caráter. Corinthians foi muito roubado e tem que ouvir choro hipócrita de zagueiro horrível. O que tu quer tá mole Vitao, lixo",33
Relacionado,Fortes aspas,33
Relacionado,Imundo,33
Relacionado,#PoenoDvd,33
Relacionado,Põe no,33
Relacionado,"Vtc vtc vtc vtc
4 x VAMOSSSSSSSSSSS",33
Relacionado,"A vida inteira, Vitão... rsrs",33
Relacionado,#PÕENODVD ,33
Relacionado,se eu tomasse > 6 GOLS < de um time e o juiz anulasse DOIS eu não reclamaria não viu.,33
Relacionado,Chorão !,33
Relacionado,pois então não dê nem o pênalti dê o gol pra eles. 4x3,33
Relacionado,KKKKKKKKKKKKKK tomou 6 gols que ficou até atordoado,33
Relacionado,"e sempre assim, o time q foi roubado hj FOI o Corinthians dois gols anulado",33
Relacionado,"Pênalti do Wesley não dado, e nem revisado pelo var!!!",33
Relacionado,Resumindo:,33
Relacionado,faltou o (P) pra ganharem só...,33
Relacionado,"Depois de dois gols anulados com ""falta"" no meio do campo",33
Relacionado,Vitão e um chorão & Bobão!,33
Relacionado,Bota no DVD,33
Relacionado,O que q tá cagado que ele falou aí ?,33
Relacionado,bota no dvd,33
Relacionado,Põe no DVD otário!,33
Relacionado,Põe no DVD CHOROLADO,33
Relacionado,Põe no dvd,33
Relacionado,O cara pistolou com DOIS gols anulados. Ah se for chorar manda áudio!,33
Relacionado,Porcaria é a merda de time que vc joga .,33
Relacionado,Poe no dvd,33
Relacionado,Pé de rato só sabe reclamar mesmo,33
Relacionado,Ele honra bem o time que ele joga né? DVD é isso mesmo.,33
Relacionado,"Chora mais, putinha kkkkkkkk",33
Relacionado,Hahahahahahha o cara é muito idiota pra falar isso depois do que aconteceu,33
Relacionado,poe mais um choro no dvd fdp,33
Relacionado,o placar seria 6x2 e o cara chorando vtnck,33
Relacionado,E disso que tô falando,33
Relacionado,CHORA ZÉ BUCETA,33
Relacionado,Quem é esse???,33
Relacionado,Poẽ no dvd chorão kkkkkk,33
Relacionado,"Cagado é esse vagabundo safado, que vai terminar a carreira no União Frederiquense",33
Relacionado,Nessa porcaria porcaria não paga,33
Relacionado,"Uiuouiuiii , tomou no rabo até o talooo.

Arrombado",33
Relacionado,qm é esse? nunca ouvi falar dele...,33
Relacionado,"Chora só quando é prejudicado não tem moral, quando é a favor vcs consente! Chora em rede nacional vcs merecem isso!",33
Relacionado,Aposenta galvao filho da p#ta,33
Relacionado,#corinthiansvergonha  #arbitragemvergonha  #imprensavergonha  #imprensatemlado Imprensa nojenta!!,33
Relacionado,OLOCO,33
Relacionado,"Tem que ter coragem pra reclamar de arbitragem, depois de ver a zaga, que ele faz parte, sofrer 5 gols em 50 minutos jogados hahaha.",33
Relacionado,choro de puta deus n escuta,33
Principal,"S. Ramos Mingo vs. Botafogo, Brasileirão 2025.",34
Relacionado,"Esse penúltimo corte aí eu nunca tinha visto a fonte nova aplaudir tanto, jogou pra caralho",34
Relacionado,Esse penúltimo lance ele mostrou a inteligência e ao mesmo tempo a raça. Joga muito!!!,34
Relacionado,"Quando vejo Mingo e Cauly como achados, imagino o quanto tem desses por ai?!",34
Relacionado,"Joga bola o tal do Mingo, viu?",34
Relacionado,Penúltimo lance dele foi raça pura,34
Relacionado,Um dos melhores zagueiros do futebol brasileiro.,34
Relacionado,"Cara, espalha não, deixa nosso zagueiro bom e bonito longe dos olhos alheios.
O importante é a gente que assiste todos os jogos do Bahia apreciar.",34
Relacionado,ZAGUEIRAÇO!!!,34
Relacionado,psicopata da bola,34
Relacionado,Gênio da bola,34
Relacionado,Gênio,34
Relacionado,Quem é Conti perto de Mingo?,34
Relacionado,Alô @AFCAjax,34
Relacionado,"Craque,  infelizmente se manter esse nível não vai demorar para ir para a Europa",34
Relacionado,Fundamental na defesa,34
Relacionado,"Monstro, besta enjaulada",34
Principal,| ???????,35
Relacionado,"Eu entendo, o Flamengo traumatizou vc né",35
Relacionado,"Power Up — $GUN is Here!
The biggest AAA gaming ecosystem in Web3 has arrived on @Binance , the world’s leading exchange.",35
Relacionado,E fake,35
Principal,Olha onde tá o único invicto do Brasileirão kkkkk,36
Relacionado,Cadê o poderoso Atlético MG ADM?,36
Relacionado,"""pra que buscar os 3 pontos se eu já começo o jogo com 1 ponto?""",36
Relacionado,"7 jogos
1 vitória 
6 EMPATES 

Zubeldia masterclass",36
Relacionado,Mineiro tá jogando o campeonato argentino?,36
Relacionado,"De pontinho em pontinho a galinha enche o papo.

Em 90 jogos são 90 pontos, trouxa é quem se mata por 3 pontos.",36
Relacionado,Até bater de frente contra o Colossal da Barra Funda,36
Relacionado,São Paulo só tá tão abaixo da tabela porque empatou mais do que venceu. Se tivesse feito mais gols que os adversários estaria numa posição melhor.,36
Relacionado,O outro time de Minas joga o campeonato Colombiano?,36
Relacionado,Vai cair invicto com 38 empates e 38 pontos kakakakakak,36
Relacionado,Alt. Mineiro tá jogando a Premier League?,36
Relacionado,E onde tá o santos do estagiário? Tá quase voltando pra onde devia ter ficado!,36
Relacionado,"Respeita o time mais consistênte do campeonato, um lixo em todos os jogos",36
Relacionado,Sei não mais essa invencibilidade tem tudo pra acabar no próximo fim de semana hein...,36
Relacionado,"Ué... Time mais consistente do campeonato 

Medíocre em todos os jogos",36
Relacionado,Pode esperar que o time que bateu record em empates em uma única edição de Brasileirão o SPFC vai bater esse Record ! Vamos em busca desse título,36
Relacionado,E o Cruzeiro como sempre GIGANTESCO em quarto lugar.Depois que o técnico do Liverpool saiu após ganhar o título pra treinar o Cruzeiro tudo mudou,36
Relacionado,Onde está o Neymar na tabela adm?,36
Relacionado,Os Zubilovers vão te atacar… eles amam o Rebeldia,36
Relacionado,"Se fizéssemos os 2 pênaltis estaríamos brigando com redubulls e bahea, e ainda INVICTUS!",36
Relacionado,e o Santos na premier league,36
Relacionado,Zubeldia está na filosofia do devagar e sempre,36
Relacionado,O Atlético Mineiro tá disputando o campeonato argentino?,36
Relacionado,Meio da tabela olhando pra baixo,36
Relacionado,Não dá pra ser feliz com zubeldia,36
Relacionado,É uma piada... E o perfil da torcida organizada tem a cara de cu de se GAMBAR de ser o único invicto que não vence.,36
Relacionado,Ta mais perto do Mirassol que do Palmeiras KKKKKKKKKKK,36
Relacionado,"Ngm fala do terceiro melhor time do Brasil, segundo menino Ney",36
Relacionado,02 vitórias e vira vice líder,36
Relacionado,"Notícias que parece do olé do Brasil,  o flamengo logo iria voltar para liderança, ops: esque quem tá lá e o maior clube da América sociedade esportiva PALMEIRAS ",36
Relacionado,2 pênaltis mal cobrados tiraram o São Paulo da vice liderança.,36
Relacionado,Onde está o Santo FC ADM?????,36
Relacionado,E vai prá  zona,36
Relacionado,6 empates MDS kkkk,36
Relacionado,kkkk,36
Relacionado,São Paulo tem 6 empates hahahahajaj,36
Relacionado,"7 jogos, 6 empates
Simplesmente São Paulo de Zubeldía",36
Relacionado,Hahahahaha,36
Relacionado,3 pontos da zona hahahaha,36
Relacionado,Bons tempos aqueles que a vitória só valia dois pontos…,36
Relacionado,@n_christian7 galao tá jogando o campeonato alemão??,36
Relacionado,Juventude vai para o G10 hoje,36
Relacionado,Bragantino em 3°,36
Relacionado,Não perde. Mas tbm não ganha. Não se pode querer tudo na vida kkkkk,36
Relacionado,6 empates é foda KKKKKKKKKKKKKKK,36
Relacionado,"Não perde, más tbm não ganha kkk",36
Relacionado,Respeita o nosso trikas.rsrs.,36
Relacionado,invejoso,36
Relacionado,Se4a que o décimo terceiro vai cair no fim do ano?,36
Relacionado,segue eu sou fã de vcs manda salve olé do brasil,36
Relacionado,Zubeldia está no seu auge,36
Relacionado,É o zubeldismo n tem jeito,36
Relacionado,ONDE ESTA O TIME DO HULK? @Oledobrasil,36
Relacionado,"1 Vitoria, zubeldia é seleção",36
Relacionado,Krak RB pode virar líder,36
Relacionado,e sem choro oledubrasil,36
Relacionado,Onde?,36
Relacionado,"E detalhe q só pegou 2 times q tão acima dele, os outros 5 tão abaixo...",36
Relacionado,"A luta do SP, esse ano, é pra não cair.",36
Relacionado,"Senti falta de ver o Atlético Mineiro nesse print, alguém pode me explicar por que ele não apareceu?",36
Relacionado,Moral da história: O empate não compensa!,36
Relacionado,Na próxima rodada não teremos mais nenhum time invicto!!!,36
Relacionado,Quem diria que só empatar não é uma boa ideia….,36
Relacionado,Se o unico invicto soubesse bater penalti estava no G4.,36
Relacionado,já perdeu a posição com a Vitória do Atletico...,36
Relacionado,O que sofre de empatiti.,36
Relacionado,Rindo de nervoso kkkkk,36
Relacionado,"Uai, kd os outros clubes?
Já caíram?",36
Relacionado,6 empates kkkk,36
Relacionado,Deixa que com essa invencibilidade vão levar o campeonato… haha,36
Relacionado,Invejoso,36
Relacionado,Por que o atlético não aparece no print?,36
Relacionado,só n ta com a msm campanha do santos por causa do rafael,36
Relacionado,"Tb, só empata.. 

Zubeldia monstro, dizem alguns…",36
Relacionado,"Ser invicto como o SP é igual punheta, não come ninguém, mas não fica sem gozar",36
Relacionado,Até o Juventude ganhou mais.,36
Relacionado,e os caras tao orgulhosos disso.......6 empates....pqp,36
Relacionado,Só agradecer o trabalho incrível do @APalpites  sempre fortalecendo sem cobrar nada Deus abençoe,36
Relacionado,"E vai piorar contra o Palmeiras no Allianz fazer oque time incompetente empatou em casa com o sport , fortaleza quer oque ?",36
Relacionado,É uma piada esse time da Zumbilândia,36
Relacionado,Time lazarento so empata,36
Relacionado,São Empata foda,36
Relacionado,Um alto número de empates é um bom caminho para o rebaixamento,36
Relacionado,cadê o santos?,36
Relacionado,"Kkkkkkkkkkk eu vi o pessoal falando disso e fui procurar e meu amigo... ta difícil pro soberano! 

Kkkkkkkkkkkkkkkkkkkk",36
Relacionado,Respeita fdp,36
Relacionado,Único invicto é 10o lugar no campeonato. Trikaspress tentando ver o copo meio cheio kkkk,36
Relacionado,Santos está jogando o campeonato argentino?,36
Relacionado,"E se não fosse o pífio Santos levanta defunto, não teriam nenhuma vitória",36
Relacionado,"VOCÊ 

DISSE

INVICTO??",36
Relacionado,"Que felicidade ver que Dorival Júnior está conseguindo manter no Corinthians a qualidade do trabalho que foi realizado na Seleção Brasileira.

Siga assim, Dorival. 

Agora sim o Brasil conta com você, professor!",36
